,^NSEI,^BSESN,SBIN.NS,HDFCBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,MARUTI.NS
,Close,Close,Close,Close,Close,Close,Close
2009-03-23,2706.219946099999,8666.686987350002,33.47075745,143.30446780000005,27.424899950000018,22.177513850000008,637.0636780000002
2009-03-24,2716.4599485499994,8699.1360108,33.478471150000004,144.05254595000002,27.512237150000022,22.401027450000008,641.3876557000002
2009-03-25,2727.5524534499996,8737.40305185,33.5016132,144.97777710000003,27.62398120000002,22.55015815000001,644.6475251000003
2009-03-26,2742.38245835,8789.815014700001,33.627202950000004,145.99523085,27.848816100000015,22.74127045000001,648.3451447500003
2009-03-27,2759.63245835,8847.659008800001,33.79881645,146.95563655,28.107017050000014,23.032907050000013,652.5922883000003
2009-03-30,2774.8099485499997,8895.711987300001,33.84709355,147.81180875,28.257950050000016,23.22769660000001,656.4854981500004
2009-03-31,2794.737451,8959.772485350002,34.00787275,149.0291496,28.424562100000013,23.51086265000001,661.5429383000003
2009-04-01,2815.4949583499997,9032.547485350002,34.216756,150.41034695,28.713219950000013,23.78261420000001,666.6283265000002
2009-04-02,2847.2124632499995,9140.092993150003,34.585464599999995,152.42766799999998,29.119220850000012,24.256155250000006,672.5100526000002
2009-04-03,2876.7574705999996,9241.243481400003,34.94247219999999,154.44155654999994,29.52925170000001,24.734851100000007,679.2579682500002
